bigram,likelihood_ratio
społeczności Stare,7.648015075396733
Leśny wraz,7.648015075396732
drogi wraz,7.648015075396732
parkowej wraz,7.648015075396732
przedszkolnego wraz,7.648015075396732
Chopina a,7.6388401681997795
Wyszyńskiego a,7.6388401681997795
a szkołą,7.6388401681997795
kwietników nasadzenia,7.6388401681997795
nasadzenia otwarta,7.6388401681997795
Świętokrzyska a,7.6388401681997795
w ul.,7.637471572823237
P Przebudowa,7.63641688240201
Strefa rekreacji,7.63641688240201
miejscem rekreacji,7.63641688240201
nie taki,7.63641688240201
projektu Łąki,7.632562100232354
powietrza PM,7.6179086626817725
projektu z,7.606654326096134
z nasadzenie,7.606654326096134
Zakup kwiatów,7.603175186847993
pieszorowerowa wzdłuż,7.589810693872884
skarpa wzdłuż,7.589810693872884
trawniki wzdłuż,7.589810693872884
wzdłuż Nowowiejskiej,7.589810693872884
wzdłuż Olechówki,7.589810693872884
nowa zieleń,7.575174097047043
Na Stawach,7.574627255321181
owadów kwiaty,7.570674754103189
W na,7.562080956477628
mieszkanców miasta,7.560083925866314
skweru parkingu,7.560083925866314
wokół parku.,7.545965996819983
ul. Józefa,7.537203875710477
nasadzenia krzewów,7.534794094176384
nowych miejsc,7.528102896238431
TEOFILOWA PARK,7.526082451427224
Oaza na,7.513604506313387
deszczowego na,7.513604506313387
mostku na,7.513604506313387
na Kępie,7.513604506313387
na których,7.513604506313387
na odchody,7.513604506313387
na skwerach,7.513604506313387
niskiej na,7.513604506313387
widokowy na,7.513604506313387
zieleniec na,7.513604506313387
I. Drzewa,7.486602022830589
chodnika między,7.486602022830589
Posadzenie roslin,7.4864345636911045
teren wzdluz,7.4864345636911045
Nasadzenia antysmogowej,7.479835224593277
od Piłsudskiego,7.4786782568415155
Mieście SP,7.478678256841515
Reja od,7.478678256841515
lokalizacjach SP,7.478678256841515
mieszkancy od,7.478678256841515
pieszego od,7.478678256841515
zieleńca od,7.478678256841515
zielonego w,7.469648968234994
pieszorowerowa nad,7.467228189185473
solna nad,7.467228189185473
zakatek nad,7.467228189185473
projektu W,7.466821130817562
zakup i,7.463714068258643
. Broń,7.458339105151577
. Bulwary,7.458339105151577
. KASTRACJA,7.458339105151577
. Kastracja,7.458339105151577
. LATAJĄCE,7.458339105151577
. Młyn,7.458339105151577
. Rehabilitacja,7.458339105151577
. Sportowy,7.458339105151577
. Zadbany,7.458339105151577
. Zwiększenie,7.458339105151577
. etapu,7.458339105151577
BLUES .,7.458339105151577
Brodno .,7.458339105151577
Błoniach .,7.458339105151577
CK .,7.458339105151577
Conrada .,7.458339105151577
GR .,7.458339105151577
KOMAR .,7.458339105151577
Koszalin .,7.458339105151577
Koszalińskiej .,7.458339105151577
Sopocie .,7.458339105151577
inwestycyjne. .,7.458339105151577
komary .,7.458339105151577
mamy .,7.458339105151577
osiedli .,7.458339105151577
owadożernych .,7.458339105151577
terapii .,7.458339105151577
wskazanych .,7.458339105151577
ŚRÓDMIEŚCIE .,7.458339105151577
Szkole Etap,7.452449159875782
betonu Chronimy,7.452449159875782
drzewa typu,7.43984862205859
Przyjazny skwer,7.436172399764838
owadów u,7.428913819616837
wykonanie miejsc,7.428913819616837
Dron do,7.4285221573465146
Grochowskiej do,7.4285221573465146
Montera do,7.4285221573465146
OchlaAkacjowa do,7.4285221573465146
Szczecińskiej do,7.4285221573465146
Unii do,7.4285221573465146
Zapraszamy do,7.4285221573465146
chodnik do,7.4285221573465146
do Kamienieckiego.,7.4285221573465146
do Szkół,7.4285221573465146
do nauki,7.4285221573465146
do początków,7.4285221573465146
do poprawy,7.4285221573465146
do rehabilitacji,7.4285221573465146
do rodzinnego,7.4285221573465146
do skrzyżowania,7.4285221573465146
do systemu,7.4285221573465146
do terapii,7.4285221573465146
do trzech,7.4285221573465146
do uprawiania,7.4285221573465146
do zabytkowego,7.4285221573465146
dojścia do,7.4285221573465146
działaniem do,7.4285221573465146
górek do,7.4285221573465146
nogą do,7.4285221573465146
wejsciu do,7.4285221573465146
wyposażeniem do,7.4285221573465146
II Oaza,7.418091442087493
czyli zabawa,7.418091442087493
niskiej czyli,7.418091442087493
osadzenie krzewów,7.418091442087493
Świętokrzyska II,7.418091442087493
ABA LA,7.399491412516403
Polskiego wraz,7.399491412516403
postojowych wraz,7.399491412516403
rowerów wraz,7.399491412516403
elektryfikacja parku,7.399148603454718
oblicze parku,7.399148603454718
parku Bartłomieja,7.399148603454718
parku Bielawy,7.399148603454718
parku Czachówek,7.399148603454718
parku Grochowskiego,7.399148603454718
parku Księcia,7.399148603454718
parku Magicznym,7.399148603454718
parku Szczęśliwice,7.399148603454718
parku Zaborze,7.399148603454718
parku edukacyjno,7.399148603454718
parku osiedlowego,7.399148603454718
parku rodzinnego,7.399148603454718
przedłużenie parku,7.399148603454718
rozbudowy parku,7.399148603454718
wielofunkcyjnego parku,7.399148603454718
Zielona ,7.396482979279682
nowych budek,7.395827676505959
Przychodni ogród,7.388483508462004
oświetlenia nawierzchni,7.38604371853396
psów Basen,7.379993097039277
psów Drewniane,7.379993097039277
psów MINI,7.379993097039277
psów Teofilów.,7.379993097039277
psów Łączka,7.379993097039277
właścicieli psów,7.379993097039277
Alei Jana,7.379597788581595
Karolew. Ogrody,7.379597788581595
Mickiewicza Ogrody,7.379597788581595
sie to,7.379597788581595
zielonej skweru,7.379597788581595
całej dzielnicy,7.3776947811749976
nasadzenie roslin,7.37624063260243
podwórko LV,7.37624063260243
nowym placu,7.3743749632718405
Oświetlenie alejek,7.369754854849308
Zdrowiu. Wybieg,7.3593146120126045
pierwszy etap,7.3593146120126045
mieszkańców Strefa,7.347397354372949
ścieżki wokół,7.347397354372949
pomiędzy Al.,7.344416121339364
Ronda im.,7.34228340085771
Budowa kompleksu,7.330572025913771
Budowa placów,7.330572025913771
Budowa toru,7.330572025913771
Budowa zieleńca,7.330572025913771
Drewnowską. Budowa,7.330572025913771
Mieście Ogród,7.330572025913771
widokowy Ogród,7.330572025913771
zabawa Budowa,7.330572025913771
Rewitalizacja całego,7.329540934383781
Rewitalizacja psiego,7.329540934383781
skwerku Rewitalizacja,7.329540934383781
Łódź. Rewitalizacja,7.329540934383781
Etap ,7.324011124083788
Czerniejówką z,7.32289036387799
Edukacyjny z,7.32289036387799
Natura z,7.32289036387799
Plaża z,7.32289036387799
Pomorska z,7.32289036387799
Pszczoły z,7.32289036387799
Suchanino z,7.32289036387799
Walczy z,7.32289036387799
dendrologiczna z,7.32289036387799
górka z,7.32289036387799
karmiących z,7.32289036387799
przystanki z,7.32289036387799
skrzyżowania z,7.32289036387799
spotkania z,7.32289036387799
spotkanie z,7.32289036387799
tematyczne z,7.32289036387799
z Pałacu,7.32289036387799
z bali,7.32289036387799
z ekologią,7.32289036387799
z kamer.,7.32289036387799
z nasadzeniami,7.32289036387799
z naszego,7.32289036387799
z naturalnych,7.32289036387799
z prawdziwego,7.32289036387799
z żywopłotu,7.32289036387799
zabawowe z,7.32289036387799
zdrowiu z,7.32289036387799
świetnej z,7.32289036387799
Źródełka z,7.32289036387799
miejskiej między,7.30617680728445
Skwer Trzech,7.302243568794173
Ursynowie Skwer,7.302243568794173
oaza Skwer,7.302243568794173
B Zielony,7.285089890113771
Dąbie Zielony,7.285089890113771
Elektrycznej Zielony,7.285089890113771
Morena Zielony,7.285089890113771
Oruni Zielony,7.285089890113771
Polskiej Zielony,7.285089890113771
Rembertów Zielony,7.285089890113771
Ryder Zielony,7.285089890113771
Wilanowskiej Zielony,7.285089890113771
Zielony Lublinek,7.285089890113771
Zielony Poznań,7.285089890113771
Zielony Rembertów,7.285089890113771
Zielony Targówek,7.285089890113771
Zielony Teofilów.,7.285089890113771
Zielony wypoczynek,7.285089890113771
Zielony żywopłot,7.285089890113771
interaktywny Zielony,7.285089890113771
staw Zielony,7.285089890113771
 placu,7.27822785544042
rozbudowa o,7.27331904945418
nowych roslin,7.271903259114741
sensoryczny LV,7.271903259114741
przy Stawach,7.2663739203172435
wzdluz rzeki,7.259621839936519
AJ W,7.249468872814372
ALE W,7.249468872814372
ALEJEK W,7.249468872814372
Gramy W,7.249468872814372
KWIETNA W,7.249468872814372
Kalemba W,7.249468872814372
Magnolie W,7.249468872814372
PIŁSUDSKIEGO W,7.249468872814372
Piastów W,7.249468872814372
Pieczerskiej W,7.249468872814372
Przewidziane W,7.249468872814372
Reagana W,7.249468872814372
Tysiaclecia W,7.249468872814372
W CENTRUM,7.249468872814372
W Krakowie,7.249468872814372
W Olszowe,7.249468872814372
W PASA,7.249468872814372
W Parkach,7.249468872814372
W Piotrowicach,7.249468872814372
W SYSTEM,7.249468872814372
W Schronisku,7.249468872814372
W Winklera,7.249468872814372
W jednej,7.249468872814372
W którym,7.249468872814372
W ochronie,7.249468872814372
W pasach,7.249468872814372
W plenerze.,7.249468872814372
W sprzet,7.249468872814372
W szachy,7.249468872814372
W wymienionych,7.249468872814372
ZWIERZĘTOM W,7.249468872814372
Zainstalowanie W,7.249468872814372
dróg W,7.249468872814372
gtg W,7.249468872814372
jednak W,7.249468872814372
kontrolnych W,7.249468872814372
którym W,7.249468872814372
pecherznica W,7.249468872814372
prof. W,7.249468872814372
szczeniąt W,7.249468872814372
tawuła W,7.249468872814372
teren. W,7.249468872814372
wode W,7.249468872814372
wybiegów W,7.249468872814372
wymienionych W,7.249468872814372
zamontowane W,7.249468872814372
ulic Kościuszki,7.244948694287662
Rakow nasadzenia,7.239723952751267
podstawowej a,7.239723952751267
Ochota oraz,7.23930034241147
Społecznej oraz,7.23930034241147
amfiteatru oraz,7.23930034241147
cebulowych oraz,7.23930034241147
nietoperzy oraz,7.23930034241147
oraz bieżnia,7.23930034241147
oraz chroniące,7.23930034241147
oraz krzewów.,7.23930034241147
oraz lawek,7.23930034241147
oraz likwidacja,7.23930034241147
oraz monitoring,7.23930034241147
oraz przewijania,7.23930034241147
oraz wiewiórek,7.23930034241147
oraz zastosowanie,7.23930034241147
osiedlowej oraz,7.23930034241147
postojowe oraz,7.23930034241147
przedszkoli oraz,7.23930034241147
sad oraz,7.23930034241147
smieci oraz,7.23930034241147
parku. Zagospodarowanie,7.235543522067204
trawnika Zagospodarowanie,7.235543522067204
kontynuacja Wymiana,7.235403101040861
Bieńczyce Zielone,7.224270881307294
Elektrycznej Zielone,7.224270881307294
Plantach Zielone,7.224270881307294
Powstańców. Zielone,7.224270881307294
Sielanka. Zielone,7.224270881307294
Szczęśliwickiej Zielone,7.224270881307294
Wojciecha Zielone,7.224270881307294
Zielone PO,7.224270881307294
Zielone ogródki,7.224270881307294
Zielone skrzyżowanie,7.224270881307294
krzewów. Zielone,7.224270881307294
marzenia Zielone,7.224270881307294
zwierząt Renowacja,7.219628709858047
wody deszczowe,7.217409374491945
zagospodarowanie podwórka,7.217409374491945
ogrodzie Szkoły,7.217285920436289
centrum miasta,7.214321045442304
parkowe Ogrody,7.214321045442304
deszczówkę w,7.198056125867835
rekreacyjne w,7.198056125867835
skwerek w,7.198056125867835
I OGRODY,7.1928448332825825
PTAK I,7.1928448332825825
Sobieskiego I,7.1928448332825825
Świętokrzyska I,7.1928448332825825
Witosa skwer,7.187892479541098
alejki wraz,7.178941216962995
wokół wszystkich,7.167093987908793
osiedla Bałuty,7.156196759673993
osiedla Dolina,7.156196759673993
osiedla Nr,7.156196759673993
drzewa Leśny,7.155895309117878
dzieci młodzieży,7.155895309117878
dzieci ogrodzenie,7.155895309117878
nowych alejek,7.15534538450054
siq wzdluz,7.15534538450054
drzew Poznań,7.1507990498646326
drzew rodzimych,7.1507990498646326
opiekun drzew,7.1507990498646326
pielegnacji drzew,7.1507990498646326
rzeki nasadzenie,7.149549743060751
odcinku między,7.14096098774519
budowa tężni,7.1409609877451885
boiska P,7.138056411417278
które nie,7.138056411417278
strefa rekreacji,7.138056411417278
tylko dla,7.137130972299522
Parku Poniatowskiego.,7.136428390765481
Parku Reymonta.,7.136428390765481
Parku Szymańskiego,7.136428390765481
Parku Włókniarzy,7.136428390765481
skwer na,7.135427587135913
Artystyczny i,7.124680154546809
Balonowa i,7.124680154546809
Bankowym i,7.124680154546809
Bezpiecznej i,7.124680154546809
Bezpieczniej i,7.124680154546809
Bonita i,7.124680154546809
Chlebowej i,7.124680154546809
Czysto i,7.124680154546809
Człowiek i,7.124680154546809
Dlugosza i,7.124680154546809
Dostawa i,7.124680154546809
Dotacje i,7.124680154546809
Drogowych i,7.124680154546809
Działkowej i,7.124680154546809
Efektywne i,7.124680154546809
Ekofestyn i,7.124680154546809
Ekologia i,7.124680154546809
Fartuch i,7.124680154546809
Filtrowej i,7.124680154546809
Franciszka i,7.124680154546809
Goetla i,7.124680154546809
Grabówki i,7.124680154546809
Grybowskiego i,7.124680154546809
Harcerskiego i,7.124680154546809
Jarzębskiego i,7.124680154546809
Jerzmanowo i,7.124680154546809
Jeże i,7.124680154546809
Juliana i,7.124680154546809
Katalońską i,7.124680154546809
Kluczborskiej i,7.124680154546809
Kolorowe i,7.124680154546809
Kondratowicza i,7.124680154546809
Kordeckiego i,7.124680154546809
Królewską i,7.124680154546809
Kwarantanna i,7.124680154546809
Leczenie i,7.124680154546809
Lezak i,7.124680154546809
Majątkowego i,7.124680154546809
Marymont i,7.124680154546809
Matej i,7.124680154546809
Matka i,7.124680154546809
Mazowieckiej i,7.124680154546809
Mendego i,7.124680154546809
Mienie i,7.124680154546809
Mieszkańców i,7.124680154546809
Mikulczycach i,7.124680154546809
Murapol i,7.124680154546809
Nieporęcie i,7.124680154546809
OS i,7.124680154546809
OchlaWierzbowa i,7.124680154546809
Odbudowę i,7.124680154546809
Ojców i,7.124680154546809
Ola i,7.124680154546809
Opieki i,7.124680154546809
Opolskiej i,7.124680154546809
Ordona i,7.124680154546809
Piasek i,7.124680154546809
Podchorążych i,7.124680154546809
Podzamczu i,7.124680154546809
Prochy i,7.124680154546809
Pruskiego i,7.124680154546809
Przeworska i,7.124680154546809
Północkonserwacja i,7.124680154546809
Radzyński i,7.124680154546809
Rodzaj i,7.124680154546809
Rosliny i,7.124680154546809
Roweckiego i,7.124680154546809
Rynkową i,7.124680154546809
Rzemieślniczą i,7.124680154546809
Róż i,7.124680154546809
Solskiego i,7.124680154546809
Sterlinga i,7.124680154546809
Stronach i,7.124680154546809
Sybir i,7.124680154546809
Synowie i,7.124680154546809
Szachy i,7.124680154546809
Sąsiedzkiego i,7.124680154546809
Słupskiej i,7.124680154546809
Traktorowej i,7.124680154546809
Ttleben i,7.124680154546809
Twardej i,7.124680154546809
Widok i,7.124680154546809
Wierzbnie i,7.124680154546809
Wilanowska i,7.124680154546809
Wroclawskiej i,7.124680154546809
Wyspiańskiego i,7.124680154546809
Wytrzymałe i,7.124680154546809
Włocławskiej i,7.124680154546809
Zatoce i,7.124680154546809
Zbożowa i,7.124680154546809
Zdrowia i,7.124680154546809
Zgodnej i,7.124680154546809
Zwierzynieckiej i,7.124680154546809
Zywoptot i,7.124680154546809
altan i,7.124680154546809
aluminiowych i,7.124680154546809
asfaltu i,7.124680154546809
audio i,7.124680154546809
baśni i,7.124680154546809
bezpiecznego i,7.124680154546809
bezpiecznie i,7.124680154546809
bezpieczniej i,7.124680154546809
bezpiecznych i,7.124680154546809
blotem i,7.124680154546809
czerwona i,7.124680154546809
czysta i,7.124680154546809
czystosci i,7.124680154546809
doswiadczeniem i,7.124680154546809
duza i,7.124680154546809
fauny i,7.124680154546809
forsycja i,7.124680154546809
furtką i,7.124680154546809
ginących i,7.124680154546809
glinianki i,7.124680154546809
humusu i,7.124680154546809
i Architektów,7.124680154546809
i Baczynskiego.,7.124680154546809
i Brzeżna,7.124680154546809
i Chociebuża,7.124680154546809
i Czerniakowie,7.124680154546809
i Czerwonego,7.124680154546809
i Czerwonych,7.124680154546809
i Demela,7.124680154546809
i Doroty,7.124680154546809
i Dąbrówki,7.124680154546809
i Fojkisa,7.124680154546809
i Fundusz,7.124680154546809
i Golęcino,7.124680154546809
i Inicjacja,7.124680154546809
i Junikowo,7.124680154546809
i Juniorów,7.124680154546809
i Kazimierzu,7.124680154546809
i Kaznodziejska,7.124680154546809
i Kijowska.,7.124680154546809
i Klary,7.124680154546809
i Kokota,7.124680154546809
i Komuny,7.124680154546809
i Koordynację,7.124680154546809
i Krasinskiego,7.124680154546809
i Kurpiowskiej,7.124680154546809
i Lenartowicza,7.124680154546809
i Leśnicy,7.124680154546809
i Lidze,7.124680154546809
i Marsylski,7.124680154546809
i Marysina,7.124680154546809
i Nowej.,7.124680154546809
i OchlaSzczęśliwa,7.124680154546809
i Odrzykońskie,7.124680154546809
i Okrąg.,7.124680154546809
i Piękną,7.124680154546809
i Podczaszyńskiego,7.124680154546809
i Przemyslowa,7.124680154546809
i Rekreacja,7.124680154546809
i Rolą,7.124680154546809
i Rozrywki,7.124680154546809
i Sejmowej,7.124680154546809
i Spokojnej.,7.124680154546809
i Stokłosy,7.124680154546809
i Sucharskiego.,7.124680154546809
i Sztandarowej,7.124680154546809
i Szybie,7.124680154546809
i Tarchomiński,7.124680154546809
i Walczących,7.124680154546809
i WalteraJanke.,7.124680154546809
i Warcaby,7.124680154546809
i Wawrzyniaka,7.124680154546809
i Wielkołuckiej,7.124680154546809
i Wierzbno,7.124680154546809
i Wigury,7.124680154546809
i Wiki,7.124680154546809
i Winiar,7.124680154546809
i Witebskiej,7.124680154546809
i Wojsławickiej.,7.124680154546809
i Wolskiej,7.124680154546809
i Wychowania,7.124680154546809
i Wypoczynku,7.124680154546809
i Zakrzów,7.124680154546809
i Zawiszy,7.124680154546809
i Zolnierzy,7.124680154546809
i aktywność,7.124680154546809
i autobusu.,7.124680154546809
i bestie,7.124680154546809
i brejk.,7.124680154546809
i czarna,7.124680154546809
i dorosłym,7.124680154546809
